id,id_artiste,date,nombre_ecoutes,plateforme
1398,19,2024-09-15,13006,Deezer
1399,20,2024-08-31,8695,Deezer
1400,6,2024-08-21,13522,YouTube Music
1401,16,2024-09-17,5318,Deezer
1402,18,2024-08-27,4439,Spotify
1403,23,2024-06-25,4395,Spotify
1404,23,2024-06-17,6178,Apple Music
1405,22,2024-08-29,3184,Apple Music
1406,29,2024-08-24,6470,Apple Music
1407,3,2024-08-26,10171,Deezer
1408,8,2024-09-16,5969,Deezer
1409,29,2024-07-20,9224,YouTube Music
1410,23,2024-06-05,13569,Deezer
1411,29,2024-09-23,14587,YouTube Music
1412,16,2024-07-05,3864,Spotify
1413,19,2024-06-30,8876,YouTube Music
1414,12,2024-07-23,4994,Spotify
1415,24,2024-07-04,13404,YouTube Music
1416,11,2024-08-18,11987,Apple Music
1417,11,2024-09-29,9624,Spotify
1418,17,2024-09-09,4907,Spotify
1419,20,2024-07-29,357,Deezer
1420,9,2024-08-13,5807,Spotify
1421,15,2024-07-06,11618,Spotify
1422,16,2024-07-08,2625,Spotify
1423,12,2024-06-07,6116,YouTube Music
1424,12,2024-06-14,14177,Deezer
1425,11,2024-07-14,4439,YouTube Music
1426,10,2024-07-14,14833,Spotify
1427,18,2024-08-08,3253,Deezer
1428,10,2024-09-27,9724,Spotify
1429,9,2024-08-30,4473,Deezer
1430,2,2024-07-22,6266,Apple Music
1431,30,2024-09-06,5971,Apple Music
1432,7,2024-06-09,3999,Apple Music
1433,14,2024-07-22,7468,Spotify
1434,1,2024-09-16,2499,Deezer
1435,14,2024-06-21,12238,Apple Music
1436,17,2024-08-16,1405,Spotify
1437,2,2024-08-17,1746,Spotify
1438,29,2024-06-22,6161,Apple Music
1439,26,2024-08-25,9686,YouTube Music
1440,5,2024-08-21,9686,Deezer
1441,8,2024-09-12,2428,YouTube Music
1442,28,2024-08-17,11816,YouTube Music
1443,18,2024-09-23,9880,Spotify
1444,30,2024-08-09,2496,Deezer
1445,3,2024-08-04,7188,YouTube Music
1446,4,2024-07-22,8559,Spotify
1447,10,2024-07-09,8416,Apple Music
1448,30,2024-06-10,2512,YouTube Music
1449,5,2024-09-09,14596,YouTube Music
1450,11,2024-07-10,13373,Apple Music
1451,30,2024-06-06,13912,Deezer
1452,11,2024-08-13,751,Deezer
1453,11,2024-06-25,3376,YouTube Music
1454,20,2024-09-22,1118,Apple Music
1455,12,2024-06-27,7243,YouTube Music
1456,1,2024-08-26,9569,YouTube Music
1457,25,2024-09-25,3486,Spotify
1458,13,2024-08-18,7578,Spotify
1459,11,2024-09-10,1806,Deezer
1460,24,2024-07-03,10370,YouTube Music
1461,29,2024-07-08,3995,YouTube Music
1462,8,2024-06-04,564,Spotify
1463,14,2024-08-26,13919,YouTube Music
1464,13,2024-07-26,10524,Spotify
1465,12,2024-07-07,2389,Deezer
1466,24,2024-08-17,5984,YouTube Music
1467,4,2024-06-24,1083,Spotify
1468,27,2024-07-31,13702,Apple Music
1469,21,2024-09-07,9123,YouTube Music
1470,7,2024-07-14,13107,Apple Music
1471,7,2024-06-10,6718,Deezer
1472,21,2024-08-29,11990,Deezer
1473,1,2024-09-04,9917,Spotify
1474,27,2024-07-25,13316,Spotify
1475,8,2024-09-08,1948,Spotify
1476,12,2024-08-04,10356,Spotify
1477,2,2024-06-12,13239,YouTube Music
1478,7,2024-06-04,7335,Apple Music
1479,24,2024-08-14,12647,YouTube Music
1480,2,2024-09-05,8862,Spotify
1481,2,2024-07-13,2642,YouTube Music
1482,30,2024-09-15,614,YouTube Music
1483,20,2024-09-16,1711,YouTube Music
1484,4,2024-08-28,12165,Deezer
1485,13,2024-09-15,6208,Apple Music
1486,19,2024-09-11,11481,YouTube Music
1487,26,2024-08-25,4972,Spotify
1488,27,2024-06-13,5275,Deezer
1489,4,2024-09-13,6533,Apple Music
1490,18,2024-07-16,12511,Apple Music
1491,14,2024-09-13,6278,YouTube Music
1492,6,2024-09-25,10620,Deezer
1493,12,2024-07-25,14220,YouTube Music
1494,3,2024-09-21,6694,Deezer
1495,25,2024-09-12,953,Deezer
1496,4,2024-08-21,12423,Spotify
1497,20,2024-06-02,9439,YouTube Music
1498,19,2024-09-11,9456,YouTube Music
1499,24,2024-07-03,6367,Apple Music
1500,3,2024-06-06,4973,Spotify
1501,12,2024-07-01,10891,YouTube Music
1502,3,2024-08-09,3015,Deezer
1503,7,2024-08-16,2777,Deezer
1504,4,2024-06-30,565,Apple Music
1505,6,2024-09-25,11349,YouTube Music
1506,25,2024-09-19,8410,Deezer
1507,13,2024-06-13,9652,YouTube Music
1508,5,2024-08-30,13772,Spotify
1509,14,2024-08-31,2562,YouTube Music
1510,17,2024-08-10,10240,Apple Music
1511,28,2024-09-19,4580,Apple Music
1512,23,2024-06-27,1022,YouTube Music
1513,3,2024-07-14,9943,Apple Music
1514,6,2024-07-15,1540,Spotify
1515,28,2024-07-15,5083,Spotify
1516,12,2024-08-07,1863,YouTube Music
1517,2,2024-08-08,4387,Spotify
1518,21,2024-08-25,5275,Apple Music
1519,21,2024-06-27,1804,Apple Music
1520,5,2024-09-12,7460,YouTube Music
1521,23,2024-08-23,5070,Deezer
1522,3,2024-08-20,10201,Spotify
1523,19,2024-09-23,9277,Deezer
1524,6,2024-09-15,10834,Spotify
1525,9,2024-06-17,2705,Spotify
1526,3,2024-07-28,5692,Spotify
1527,17,2024-07-18,11720,YouTube Music
1528,26,2024-06-08,2874,Spotify
1529,16,2024-09-19,5841,Spotify
1530,26,2024-08-04,5988,YouTube Music
1531,13,2024-07-08,9035,Apple Music
1532,5,2024-09-19,4837,Apple Music
1533,16,2024-09-11,11034,YouTube Music
1534,30,2024-06-24,5286,YouTube Music
1535,12,2024-09-19,8446,Apple Music
1536,11,2024-07-23,3368,Deezer
1537,30,2024-06-29,10096,Apple Music
1538,27,2024-08-03,5718,Spotify
1539,20,2024-07-18,2050,Spotify
1540,1,2024-09-28,940,Deezer
1541,12,2024-09-07,12436,Spotify
1542,7,2024-08-17,1277,Apple Music
1543,30,2024-06-10,14385,Deezer
1544,16,2024-06-25,13048,Deezer
1545,9,2024-09-12,7511,Apple Music
1546,1,2024-06-01,4055,Apple Music
1547,16,2024-07-06,6482,Spotify
1548,4,2024-08-02,4590,Deezer
1549,8,2024-09-03,9541,Apple Music
1550,29,2024-08-05,9274,Apple Music
1551,23,2024-08-18,14966,Spotify
1552,20,2024-09-16,5788,YouTube Music
1553,24,2024-08-11,14816,Spotify
1554,2,2024-08-22,4327,Deezer
1555,4,2024-08-12,13778,Spotify
1556,17,2024-09-17,1245,Spotify
1557,4,2024-08-05,3936,Spotify
1558,28,2024-08-29,14581,Spotify
1559,5,2024-07-21,11675,YouTube Music
1560,16,2024-07-02,7591,YouTube Music
1561,18,2024-08-14,1629,Deezer
1562,25,2024-08-07,13916,YouTube Music
1563,10,2024-06-09,7303,YouTube Music
1564,1,2024-06-29,5336,Apple Music
1565,1,2024-07-24,11676,Deezer
1566,29,2024-06-07,9043,YouTube Music
1567,20,2024-06-05,12869,Apple Music
1568,1,2024-06-18,14559,Deezer
1569,6,2024-06-01,13864,YouTube Music
1570,29,2024-07-25,7660,Apple Music
1571,23,2024-07-03,8493,Spotify
1572,16,2024-06-01,11289,Deezer
1573,21,2024-09-07,7731,YouTube Music
1574,7,2024-07-26,6639,Deezer
1575,5,2024-06-06,3858,Spotify
1576,28,2024-07-30,5909,Apple Music
1577,12,2024-08-25,5006,Deezer
1578,7,2024-08-30,9054,YouTube Music
1579,5,2024-07-21,9977,YouTube Music
1580,8,2024-06-30,12397,Spotify
1581,30,2024-06-09,6691,Deezer
1582,18,2024-09-10,6747,Spotify
1583,27,2024-07-07,13998,YouTube Music
1584,2,2024-07-31,2877,Spotify
1585,3,2024-08-09,5791,Spotify
1586,22,2024-06-06,11868,Deezer
1587,24,2024-07-19,13259,Apple Music
1588,8,2024-06-09,8794,Apple Music
1589,19,2024-07-06,5664,Apple Music
1590,29,2024-09-18,4773,Spotify
1591,7,2024-06-22,5771,Spotify
1592,29,2024-06-15,1162,YouTube Music
1593,14,2024-07-12,14663,Spotify
1594,27,2024-08-11,1878,Apple Music
1595,10,2024-07-25,14326,Deezer
1596,11,2024-09-18,12513,Apple Music
1597,20,2024-07-03,1400,YouTube Music
1598,7,2024-08-24,11601,Deezer
1599,25,2024-07-27,14707,Deezer
1600,16,2024-09-14,6368,YouTube Music
1601,8,2024-08-23,2342,Deezer
1602,13,2024-08-13,12266,Deezer
1603,23,2024-06-10,7388,YouTube Music
1604,11,2024-07-29,1109,Spotify
1605,13,2024-08-12,12639,Deezer
1606,3,2024-08-07,5637,Spotify
1607,15,2024-06-06,12298,Apple Music
1608,13,2024-09-16,14720,Apple Music
1609,17,2024-06-05,2311,Apple Music
1610,14,2024-08-22,9884,Deezer
1611,8,2024-08-07,7521,Spotify
1612,14,2024-09-07,12379,YouTube Music
1613,27,2024-09-10,10443,YouTube Music
1614,4,2024-07-28,6813,Deezer
1615,29,2024-07-13,3507,Apple Music
1616,18,2024-07-11,3430,Apple Music
1617,9,2024-09-12,11301,Apple Music
1618,21,2024-08-22,4290,Deezer
1619,27,2024-07-19,1729,Apple Music
1620,15,2024-07-16,7680,Deezer
1621,14,2024-09-23,11276,Apple Music
1622,26,2024-06-17,4439,Apple Music
1623,24,2024-06-18,921,Spotify
1624,30,2024-08-04,6749,Apple Music
1625,27,2024-09-03,5586,Spotify
1626,4,2024-08-05,3331,Spotify
1627,14,2024-07-25,5985,Apple Music
1628,19,2024-08-06,6622,Deezer
1629,18,2024-08-08,10453,Spotify
1630,13,2024-07-21,13951,YouTube Music
1631,10,2024-09-24,7034,Apple Music
1632,12,2024-06-28,11731,YouTube Music
1633,20,2024-06-17,9098,Spotify
1634,10,2024-09-14,8462,Deezer
1635,17,2024-08-24,11080,YouTube Music
1636,11,2024-07-04,6864,Spotify
1637,12,2024-07-24,12487,Deezer
1638,11,2024-06-20,12260,Deezer
1639,24,2024-07-03,385,Deezer
1640,1,2024-06-01,7471,Deezer
1641,7,2024-08-21,6356,Apple Music
1642,22,2024-09-29,11520,Apple Music
1643,13,2024-06-10,4370,Spotify
1644,28,2024-06-26,6482,YouTube Music
1645,6,2024-06-11,4688,YouTube Music
1646,23,2024-08-28,4005,YouTube Music
1647,10,2024-07-17,6376,Spotify
1648,30,2024-09-13,7809,Apple Music
1649,9,2024-08-16,5915,YouTube Music
1650,20,2024-06-12,11125,Apple Music
1651,7,2024-09-29,3915,Deezer
1652,6,2024-06-11,1113,YouTube Music
1653,14,2024-07-31,2623,Deezer
1654,27,2024-06-21,3262,YouTube Music
1655,16,2024-08-11,3672,Spotify
1656,22,2024-07-09,5073,Apple Music
1657,27,2024-09-06,10007,Spotify
1658,21,2024-07-02,1075,Apple Music
1659,30,2024-09-01,9133,Deezer
1660,14,2024-08-13,7777,Spotify
1661,21,2024-07-01,12372,Spotify
1662,30,2024-06-10,12406,YouTube Music
1663,20,2024-07-28,13819,YouTube Music
1664,5,2024-07-12,9639,Deezer
1665,1,2024-08-06,12079,Spotify
1666,16,2024-06-10,10423,Apple Music
1667,16,2024-06-08,10759,Deezer
1668,5,2024-06-14,12528,Spotify
1669,30,2024-08-16,5311,Deezer
1670,18,2024-06-06,6538,Spotify
1671,14,2024-07-05,1938,YouTube Music
1672,13,2024-07-09,7135,Deezer
1673,19,2024-08-17,13281,Apple Music
1674,4,2024-09-22,4724,Deezer
1675,19,2024-07-14,2784,Apple Music
1676,22,2024-08-18,12810,YouTube Music
1677,23,2024-09-27,5105,Deezer
1678,14,2024-08-28,3710,Spotify
1679,12,2024-08-15,12946,Spotify
1680,12,2024-07-03,2171,Spotify
1681,10,2024-06-20,11342,Apple Music
1682,25,2024-09-15,7352,Apple Music
1683,20,2024-06-24,5610,Deezer
1684,7,2024-06-21,9548,Spotify
1685,1,2024-06-17,7414,Spotify
1686,26,2024-06-29,13307,Apple Music
1687,28,2024-08-06,13788,Apple Music
1688,29,2024-08-24,14831,Spotify
1689,18,2024-06-19,13945,Apple Music
1690,18,2024-09-22,604,Deezer
1691,13,2024-09-03,10359,Deezer
1692,17,2024-08-26,1043,Spotify
1693,22,2024-06-05,7174,Spotify
1694,19,2024-06-24,13853,Spotify
1695,2,2024-09-08,4438,Spotify
1696,23,2024-09-18,12694,YouTube Music
1697,24,2024-08-26,14070,Deezer
1698,3,2024-06-09,9290,Deezer
1699,7,2024-08-26,1459,Apple Music
1700,24,2024-07-29,9518,Spotify
1701,6,2024-09-09,7844,Spotify
1702,26,2024-08-27,14172,Spotify
1703,17,2024-08-22,11373,YouTube Music
1704,21,2024-06-13,11195,Deezer
1705,8,2024-06-25,11565,YouTube Music
1706,13,2024-08-10,10518,Deezer
1707,26,2024-06-08,3167,YouTube Music
1708,13,2024-06-02,5680,Spotify
1709,15,2024-06-18,3718,Spotify
1710,19,2024-06-19,12225,YouTube Music
1711,20,2024-09-12,1242,Spotify
1712,14,2024-09-23,14164,YouTube Music
1713,26,2024-06-26,5134,Apple Music
1714,8,2024-09-02,3063,Spotify
1715,15,2024-08-20,965,Deezer
1716,13,2024-09-12,13384,YouTube Music
1717,18,2024-08-31,4927,Spotify
1718,17,2024-07-21,5610,Apple Music
1719,30,2024-07-04,9611,YouTube Music
1720,26,2024-09-11,10205,YouTube Music
1721,23,2024-07-27,8886,Apple Music
1722,17,2024-09-11,12107,Spotify
1723,12,2024-07-27,9990,YouTube Music
1724,7,2024-07-02,8793,Apple Music
1725,13,2024-08-29,6469,Deezer
1726,3,2024-08-28,392,Apple Music
1727,10,2024-09-11,7896,Deezer
1728,5,2024-06-05,4195,YouTube Music
1729,23,2024-08-28,7456,Deezer
1730,20,2024-09-28,573,YouTube Music
1731,26,2024-06-13,13736,Deezer
1732,11,2024-08-04,13812,Spotify
1733,12,2024-08-27,8755,YouTube Music
1734,2,2024-06-25,1404,Apple Music
1735,15,2024-08-25,3055,Apple Music
1736,24,2024-09-28,7622,Spotify
1737,24,2024-06-21,502,Apple Music
1738,9,2024-08-24,5347,Spotify
1739,26,2024-07-08,13903,Spotify
1740,28,2024-09-12,5292,Apple Music
1741,24,2024-06-16,4859,Spotify
1742,27,2024-06-20,2421,Apple Music
1743,7,2024-06-26,8106,Apple Music
1744,17,2024-08-28,9363,Deezer
1745,6,2024-09-26,1933,Apple Music
1746,24,2024-09-05,4038,YouTube Music
1747,26,2024-06-23,1630,Apple Music
1748,9,2024-08-10,9075,Deezer
1749,28,2024-09-02,3506,Deezer
1750,13,2024-07-10,3490,Apple Music
1751,10,2024-07-19,1063,Deezer
1752,9,2024-06-02,13483,YouTube Music
1753,28,2024-07-26,7469,YouTube Music
1754,28,2024-09-29,9210,Apple Music
1755,16,2024-07-27,3886,Deezer
1756,7,2024-08-10,5318,YouTube Music
1757,13,2024-06-02,4461,YouTube Music
1758,11,2024-07-03,3729,Spotify
1759,11,2024-07-06,3362,Spotify
1760,4,2024-07-20,6478,YouTube Music
1761,13,2024-07-27,13107,YouTube Music
1762,14,2024-07-21,10446,YouTube Music
1763,2,2024-07-18,1141,Apple Music
1764,19,2024-08-21,10409,YouTube Music
1765,30,2024-08-22,4494,Apple Music
1766,17,2024-08-06,3411,YouTube Music
1767,4,2024-06-14,9014,YouTube Music
1768,18,2024-09-10,13274,Apple Music
1769,21,2024-09-14,13910,Apple Music
1770,4,2024-06-07,8275,Spotify
1771,25,2024-08-29,1683,YouTube Music
1772,2,2024-08-01,8809,YouTube Music
1773,8,2024-09-01,911,Spotify
1774,12,2024-09-01,8859,Apple Music
1775,21,2024-07-20,13323,Apple Music
1776,30,2024-09-24,9494,YouTube Music
1777,21,2024-08-04,3927,Apple Music
1778,16,2024-08-15,8747,Apple Music
1779,18,2024-06-06,5649,Spotify
1780,15,2024-06-12,9537,YouTube Music
1781,27,2024-07-12,7903,Apple Music
1782,29,2024-09-15,4610,Deezer
1783,10,2024-09-04,8452,Apple Music
1784,25,2024-07-13,13666,Apple Music
1785,1,2024-09-19,12343,YouTube Music
1786,9,2024-08-16,674,YouTube Music
1787,20,2024-09-21,6119,Deezer
1788,5,2024-08-24,6253,Deezer
1789,19,2024-09-27,2996,Apple Music
1790,22,2024-08-11,13836,Deezer
1791,12,2024-08-09,5212,Apple Music
1792,13,2024-08-09,10539,Spotify
1793,3,2024-07-10,805,Spotify
1794,28,2024-06-06,611,Deezer
1795,14,2024-06-09,7154,YouTube Music
1796,11,2024-09-18,808,YouTube Music
1797,5,2024-09-14,10064,Apple Music
1798,13,2024-08-07,8340,YouTube Music
1799,2,2024-07-22,10889,Spotify
1800,3,2024-09-01,6980,YouTube Music
1801,30,2024-08-13,3783,YouTube Music
1802,5,2024-07-11,14657,Spotify
1803,18,2024-08-24,951,Apple Music
1804,18,2024-07-08,3432,Deezer
1805,24,2024-08-16,11796,Deezer
1806,16,2024-06-28,5893,Deezer
1807,10,2024-07-12,11894,Deezer
1808,17,2024-06-22,9087,Apple Music
1809,17,2024-09-08,10721,Spotify
1810,17,2024-06-15,5937,Deezer
1811,3,2024-06-30,2329,Deezer
1812,8,2024-07-06,9916,Deezer
1813,29,2024-06-20,7934,Spotify
1814,3,2024-07-10,2228,Apple Music
1815,16,2024-09-18,6470,YouTube Music
1816,10,2024-07-21,210,Spotify
1817,15,2024-06-21,13215,Spotify
1818,2,2024-07-30,11814,Apple Music
1819,7,2024-09-07,14044,Spotify
1820,18,2024-08-11,8961,Spotify
1821,2,2024-06-12,8325,Spotify
1822,21,2024-06-17,11545,YouTube Music
1823,8,2024-08-28,3115,Deezer
1824,25,2024-09-12,8225,Apple Music
1825,17,2024-06-25,5981,Spotify
1826,28,2024-08-05,8684,Spotify
1827,10,2024-09-16,10566,Apple Music
1828,2,2024-06-18,10397,Spotify
1829,23,2024-08-03,11262,Spotify
1830,18,2024-06-25,6473,Spotify
1831,28,2024-07-16,8524,Deezer
1832,9,2024-09-07,11612,Apple Music
1833,28,2024-07-08,6706,Deezer
1834,25,2024-06-03,12054,Spotify
1835,25,2024-08-04,1999,YouTube Music
1836,27,2024-07-15,13405,Apple Music
1837,29,2024-09-01,11629,Apple Music
1838,23,2024-07-05,895,Spotify
1839,6,2024-07-04,1960,Apple Music
1840,27,2024-08-01,1791,Deezer
1841,6,2024-09-07,9597,Deezer
1842,17,2024-08-28,7882,Deezer
1843,28,2024-09-29,7836,YouTube Music
1844,2,2024-09-08,13386,YouTube Music
1845,6,2024-06-13,5573,Spotify
1846,30,2024-09-29,884,Deezer
1847,27,2024-09-08,3937,Deezer
1848,17,2024-08-12,1733,YouTube Music
1849,22,2024-07-16,2324,Deezer
1850,16,2024-07-02,13952,Deezer
1851,11,2024-09-01,7159,Deezer
1852,26,2024-06-10,14344,Deezer
1853,7,2024-06-12,8696,Apple Music
1854,24,2024-06-22,8406,Apple Music
1855,22,2024-08-05,8016,YouTube Music
1856,23,2024-07-17,3558,Apple Music
1857,10,2024-07-07,2084,YouTube Music
1858,13,2024-09-08,11794,YouTube Music
1859,17,2024-07-03,6145,Deezer
1860,17,2024-06-09,3776,Apple Music
1861,6,2024-08-30,9042,YouTube Music
1862,22,2024-07-09,14640,YouTube Music
1863,28,2024-08-07,3312,Apple Music
1864,30,2024-07-31,3453,YouTube Music
1865,13,2024-06-12,9964,Spotify
1866,30,2024-08-01,857,Deezer
1867,1,2024-09-20,11523,Deezer
1868,23,2024-09-17,13243,Spotify
1869,14,2024-07-15,5139,YouTube Music
1870,6,2024-06-13,14035,Apple Music
1871,26,2024-09-20,5258,Deezer
1872,16,2024-09-21,10813,Spotify
1873,18,2024-08-03,11589,Deezer
1874,21,2024-09-26,2351,Spotify
1875,19,2024-08-11,1426,Spotify
1876,11,2024-09-29,10798,YouTube Music
1877,15,2024-07-26,14501,Deezer
1878,11,2024-09-05,4018,YouTube Music
1879,21,2024-09-20,4702,YouTube Music
1880,20,2024-06-14,4524,Spotify
1881,9,2024-06-14,3326,YouTube Music
1882,8,2024-08-11,13004,Deezer
1883,22,2024-07-04,11409,Spotify
1884,24,2024-09-25,11593,Apple Music
1885,10,2024-06-09,14236,Deezer
1886,16,2024-07-25,2393,Apple Music
1887,27,2024-09-07,8216,YouTube Music
1888,20,2024-08-26,1824,Apple Music
1889,2,2024-09-14,11599,Spotify
1890,28,2024-09-06,11948,Deezer
1891,18,2024-09-29,4782,Spotify
1892,7,2024-09-22,7928,Spotify
1893,5,2024-08-22,3737,Apple Music
1894,13,2024-07-09,2903,Deezer
1895,10,2024-07-30,10835,Deezer
1896,23,2024-09-10,12355,YouTube Music
1897,19,2024-07-23,9753,Apple Music
1898,16,2024-08-10,6876,Apple Music
1899,1,2024-08-22,8325,Deezer
1900,6,2024-08-05,13752,YouTube Music
1901,8,2024-06-19,7256,Spotify
1902,2,2024-06-23,13108,Deezer
1903,20,2024-09-22,1217,Deezer
1904,5,2024-08-27,3370,Spotify
1905,28,2024-08-07,5333,Apple Music
1906,17,2024-09-15,12673,Spotify
1907,23,2024-09-16,8372,Apple Music
1908,13,2024-07-27,5906,Deezer
1909,23,2024-06-23,2550,Spotify
1910,15,2024-09-29,8816,Deezer
1911,15,2024-06-12,5365,YouTube Music
1912,21,2024-09-21,711,Apple Music
1913,22,2024-08-18,13785,YouTube Music
1914,2,2024-09-25,2962,Deezer
1915,24,2024-06-11,12787,Apple Music
1916,4,2024-07-30,8766,Deezer
1917,28,2024-07-27,13335,Spotify
1918,17,2024-06-23,7413,Spotify
1919,20,2024-09-09,13952,Spotify
1920,23,2024-07-21,5366,Spotify
1921,9,2024-08-14,5809,Deezer
1922,15,2024-06-12,10364,Deezer
1923,27,2024-07-31,9734,YouTube Music
1924,27,2024-08-02,9830,Spotify
1925,6,2024-07-22,13769,YouTube Music
1926,10,2024-09-12,14491,Deezer
1927,28,2024-06-30,6551,Deezer
1928,18,2024-07-30,14994,YouTube Music
1929,16,2024-08-27,2811,Apple Music
1930,2,2024-08-24,9415,YouTube Music
1931,16,2024-07-14,6470,Spotify
1932,22,2024-09-23,12556,Apple Music
1933,22,2024-06-26,14198,Spotify
1934,17,2024-08-18,4037,YouTube Music
1935,13,2024-09-23,9864,Apple Music
1936,28,2024-06-08,12461,YouTube Music
1937,23,2024-09-01,9417,YouTube Music
1938,12,2024-07-31,3811,YouTube Music
1939,22,2024-07-03,10709,YouTube Music
1940,24,2024-08-22,1707,Apple Music
1941,4,2024-07-04,11480,YouTube Music
1942,29,2024-09-05,14804,YouTube Music
1943,5,2024-08-02,1282,YouTube Music
1944,24,2024-09-16,4509,Spotify
1945,14,2024-09-27,1853,Spotify
1946,17,2024-09-25,1439,Apple Music
1947,13,2024-07-18,6838,Deezer
1948,29,2024-08-18,13442,Deezer
1949,12,2024-09-11,10166,Spotify
1950,1,2024-07-23,8350,Apple Music
1951,4,2024-07-20,1080,Deezer
1952,30,2024-09-18,5323,Apple Music
1953,9,2024-09-29,12008,Spotify
1954,14,2024-06-12,6122,Spotify
1955,26,2024-06-21,595,Apple Music
1956,11,2024-08-13,12395,Deezer
1957,7,2024-07-18,5843,Spotify
1958,25,2024-09-10,3359,Deezer
1959,21,2024-06-30,11591,Spotify
1960,18,2024-06-27,1750,Spotify
1961,30,2024-08-21,2497,Deezer
1962,8,2024-07-05,5218,Apple Music
1963,5,2024-06-02,5336,YouTube Music
1964,20,2024-06-13,4838,YouTube Music
1965,25,2024-07-07,8242,Deezer
1966,4,2024-06-06,13924,Spotify
1967,26,2024-06-24,638,Deezer
1968,4,2024-08-06,11029,YouTube Music
1969,28,2024-08-13,8478,Spotify
1970,12,2024-07-25,1518,YouTube Music
1971,5,2024-07-02,4852,YouTube Music
1972,17,2024-08-30,752,Apple Music
1973,11,2024-07-31,9765,YouTube Music
1974,1,2024-07-22,6371,YouTube Music
1975,29,2024-07-03,13125,Apple Music
1976,5,2024-08-08,2515,Apple Music
1977,9,2024-08-31,7036,Spotify
1978,3,2024-08-09,14030,Apple Music
1979,4,2024-09-27,5530,Deezer
1980,30,2024-09-21,3085,YouTube Music
1981,25,2024-09-05,12145,Spotify
1982,18,2024-07-09,6801,Apple Music
1983,13,2024-09-09,13421,Apple Music
1984,7,2024-09-11,1152,Deezer
1985,29,2024-08-26,5666,Deezer
1986,11,2024-06-25,10748,Deezer
1987,10,2024-06-22,11080,Apple Music
1988,17,2024-07-31,9941,Apple Music
1989,8,2024-06-25,8912,Deezer
1990,9,2024-07-11,14421,YouTube Music
1991,5,2024-08-04,13854,Deezer
1992,14,2024-09-14,5756,YouTube Music
1993,15,2024-09-01,11155,Deezer
1994,10,2024-09-09,13068,Apple Music
1995,9,2024-08-13,13922,Apple Music
1996,15,2024-08-18,11870,Apple Music
1997,8,2024-08-26,6214,Deezer
1998,18,2024-08-27,2451,Deezer
1999,12,2024-06-09,3785,Apple Music
2000,17,2024-08-04,9347,Apple Music
2001,27,2024-08-10,7510,Spotify
2002,21,2024-09-10,10148,Spotify
2003,23,2024-06-14,9198,Deezer
2004,23,2024-06-23,12972,Apple Music
2005,4,2024-08-05,12124,Apple Music
2006,24,2024-07-17,14814,YouTube Music
2007,27,2024-07-28,4362,YouTube Music
2008,22,2024-09-05,6672,Spotify
2009,12,2024-06-14,4275,Deezer
2010,9,2024-06-02,13438,YouTube Music
2011,28,2024-07-05,10393,Apple Music
2012,23,2024-06-16,9461,YouTube Music
2013,6,2024-07-23,3111,Deezer
2014,3,2024-09-22,8840,Deezer
2015,14,2024-07-19,9214,YouTube Music
2016,25,2024-07-19,8316,Deezer
2017,23,2024-08-16,7158,Apple Music
2018,5,2024-09-27,4052,Apple Music
2019,1,2024-08-29,6512,Apple Music
2020,3,2024-07-21,9787,Apple Music
2021,9,2024-07-19,5123,Spotify
2022,3,2024-08-30,504,Apple Music
2023,1,2024-06-24,4873,Deezer
2024,18,2024-09-02,2692,Spotify
2025,2,2024-06-23,12547,Deezer
2026,17,2024-09-16,1361,YouTube Music
2027,13,2024-08-03,749,Deezer
2028,20,2024-08-19,3258,YouTube Music
2029,12,2024-06-19,13898,Apple Music
2030,29,2024-07-06,4827,YouTube Music
2031,1,2024-06-11,7519,Apple Music
2032,23,2024-09-23,4564,YouTube Music
2033,27,2024-06-01,13090,Apple Music
2034,27,2024-09-26,14027,YouTube Music
2035,7,2024-08-12,5364,Apple Music
2036,14,2024-08-13,12192,Apple Music
2037,11,2024-07-23,2048,Deezer
2038,15,2024-08-16,1092,Spotify
2039,7,2024-08-23,1683,Spotify
2040,11,2024-09-12,13200,Spotify
2041,17,2024-09-28,7070,Deezer
2042,26,2024-07-01,13194,YouTube Music
2043,26,2024-09-24,8356,YouTube Music
2044,14,2024-08-19,13011,Spotify
2045,21,2024-07-16,5545,Apple Music
2046,3,2024-07-07,8932,Spotify
2047,24,2024-06-20,8307,Spotify
2048,15,2024-07-03,14888,Deezer
2049,28,2024-08-03,4044,Spotify
2050,28,2024-08-16,1574,Spotify
2051,9,2024-06-01,3921,Deezer
2052,13,2024-09-03,13573,Deezer
2053,2,2024-07-02,11799,Spotify
2054,23,2024-08-09,9215,Deezer
2055,13,2024-07-05,5656,Deezer
2056,4,2024-07-09,5143,Spotify
2057,2,2024-06-08,11709,Spotify
2058,1,2024-07-11,5582,YouTube Music
2059,27,2024-06-17,2694,Deezer
2060,14,2024-07-15,7762,YouTube Music
2061,5,2024-08-06,5919,Deezer
2062,29,2024-06-26,7746,YouTube Music
2063,7,2024-09-12,5014,Deezer
2064,4,2024-06-01,920,Apple Music
2065,22,2024-09-20,7161,Deezer
2066,18,2024-06-11,13229,Deezer
2067,30,2024-06-15,13931,Deezer
2068,21,2024-06-05,7045,Deezer
2069,3,2024-08-12,2293,Spotify
2070,21,2024-08-14,10889,Spotify
2071,26,2024-06-16,14897,Apple Music
2072,30,2024-06-16,5033,Spotify
